ID de CHIP;ID de catálogo;ID de catálogo;CONFIGURATION;URL;ID de CHIP;ID de CHIP;LAYOUTDATA;ID of a Catalog;IS_READ_ONLY;Cronomarcador;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNTS09IG6N7S2H9;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNTS09IG6N7S2H9;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_CR11-ZAccion_CR11?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_CR11\"",\""navigation_semantic_action\"":\""ZAccion_CR11\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;5/7/2022 13:47;Crear Capacidad: Acceso
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNTS09RDNUNIFOB;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNTS09RDNUNIFOB;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_SCM_PP_COMMON:42010AEE2A311EDB96C1AF0B626D45C8;;;;5/7/2022 13:51;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNTS09U1JMB6QJK;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNTS09U1JMB6QJK;;;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;5/7/2022 13:52;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNTS0A045UHIALB;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNTS0A045UHIALB;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_KKF6M\"",\""semantic_action\"":\""ZAccion_KKF6M\"",\""display_title_text\"":\""Entrada colectiva colectores costes producto p.versoin fabricación\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""KKF6M\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""S4FIN\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;5/7/2022 13:58;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNTS0A3KIFTHXYF;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNTS0A3KIFTHXYF;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_KKF6M-ZAccion_KKF6M?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_KKF6M\"",\""navigation_semantic_action\"":\""ZAccion_KKF6M\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;5/7/2022 13:59;Entrada colectiva colectores costes producto p.versoin fabricación
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNTS0A9VET8MHR7;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNTS0A9VET8MHR7;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_KKF6N\"",\""semantic_action\"":\""ZAccion_KKF6N\"",\""display_title_text\"":\""Visualizar colector de costes del producto\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""KKF6N\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""S4FIN\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;5/7/2022 14:02;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNTS0AB1BYYJ61Y;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNTS0AB1BYYJ61Y;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_KKF6N-ZAccion_KKF6N?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_KKF6N\"",\""navigation_semantic_action\"":\""ZAccion_KKF6N\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;5/7/2022 14:11;Visualizar colector de costes del producto
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQAW43FFO344;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQAW43FFO344;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_CR02\"",\""semantic_action\"":\""ZAccion_CR02\"",\""display_title_text\"":\""Modificar Centro de trabajo\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""CR02\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;19/8/2022 14:22;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQAYFUT5OMIH;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQAYFUT5OMIH;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_CR02-ZAccion_CR02?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_CR02\"",\""navigation_semantic_action\"":\""ZAccion_CR02\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""CR02\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;19/8/2022 14:23;Modificar Centro de trabajo
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQB0FXXQG9A4;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQB0FXXQG9A4;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_CR03\"",\""semantic_action\"":\""ZAccion_CR03\"",\""display_title_text\"":\""Visualizar Centro de trabajo\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""CR03\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;19/8/2022 14:24;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQB2H2S8ZIMB;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQB2H2S8ZIMB;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_CR03-ZAccion_CR03?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_CR03\"",\""navigation_semantic_action\"":\""ZAccion_CR03\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""CR03\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;19/8/2022 14:30;Visualizar Centro de Trabajo
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQB4THDHY4NC;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQB4THDHY4NC;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_CS02\"",\""semantic_action\"":\""ZAccion_CS02\"",\""display_title_text\"":\""Modificar Lista de Materiales\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""CS02\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;19/8/2022 14:27;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQB6JJQJUBLQ;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQB6JJQJUBLQ;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_CS02-ZAccion_CS02?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_CS02\"",\""navigation_semantic_action\"":\""ZAccion_CS02\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""CS02\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;19/8/2022 14:28;Modificar Lista de Materiales
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQB9GU7BFLFM;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQB9GU7BFLFM;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_CS03\"",\""semantic_action\"":\""ZAccion_CS03\"",\""display_title_text\"":\""Visualizar Lista de Materiales\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""CS03\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;19/8/2022 14:29;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQBC6VI8KJT1;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQBC6VI8KJT1;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_CS03-ZAccion_CS03?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_CS03\"",\""navigation_semantic_action\"":\""ZAccion_CS03\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""CS03\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;19/8/2022 14:31;Visualizar Lista de Materiales
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQBDLAZVO023;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQBDLAZVO023;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_CR11\"",\""semantic_action\"":\""ZAccion_CR11\"",\""display_title_text\"":\""Crear Capacidad\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""CR11\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;19/8/2022 14:32;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQBFAO6Z7ERI;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQBFAO6Z7ERI;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_CR11-ZAccion_CR11?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_CR11\"",\""navigation_semantic_action\"":\""ZAccion_CR11\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""CR11\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;19/8/2022 14:32;Crear Capacidad
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQBHAD8GKJUQ;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQBHAD8GKJUQ;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_CR12\"",\""semantic_action\"":\""ZAccion_CR12\"",\""display_title_text\"":\""Modificar Capacidad\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""CR12\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;19/8/2022 14:34;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQBKG33VMIDN;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQBKG33VMIDN;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_CR12\"",\""semantic_action\"":\""ZAccion_CR12\"",\""display_title_text\"":\""Modificar Capacidad\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""CR12\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;19/8/2022 14:35;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQBLRSY0HP5A;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQBLRSY0HP5A;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_CR12-ZAccion_CR12?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_CR12\"",\""navigation_semantic_action\"":\""ZAccion_CR12\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""CR12\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;19/8/2022 14:37;Modificar Capacidad
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQBNW8K68UDI;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQBNW8K68UDI;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_CR13\"",\""semantic_action\"":\""ZAccion_CR13\"",\""display_title_text\"":\""Visualizar Capacidad\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""CR13\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;19/8/2022 14:38;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQBPTT9GX689;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQBPTT9GX689;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_CR13-ZAccion_CR13?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_CR13\"",\""navigation_semantic_action\"":\""ZAccion_CR13\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""CR13\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;19/8/2022 14:39;Visualizar Capacidad
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQBWXXPNKHSB;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQBWXXPNKHSB;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_KKF6M\"",\""semantic_action\"":\""ZAccion_KKF6M\"",\""display_title_text\"":\""Crear estimación de costos preliminar - Colectores de costos del producto\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""KKF6M\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;19/8/2022 14:43;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQBZCAYHW07H;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQBZCAYHW07H;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_KKF6N\"",\""semantic_action\"":\""ZAccion_KKF6N\"",\""display_title_text\"":\""Crear estimación de costos preliminar - Colectores de costos del producto\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""KKF6N\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;19/8/2022 14:44;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQC0D93VHRTB;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQC0D93VHRTB;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_KKF6N-ZAccion_KKF6N?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_KKF6N\"",\""navigation_semantic_action\"":\""ZAccion_KKF6N\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""KKF6N\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;19/8/2022 14:45;Crear estimación de costos preliminar - Colectores de costos del producto
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQC22KEMVPQR;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQC22KEMVPQR;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_MF30\"",\""semantic_action\"":\""ZAccion_MF30\"",\""display_title_text\"":\""Crear estimación de costos preliminar - Colectores de costos del producto\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""MF30\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;19/8/2022 14:45;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQC39ZE9Y5NA;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQC39ZE9Y5NA;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_MF30-ZAccion_MF30?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_MF30\"",\""navigation_semantic_action\"":\""ZAccion_MF30\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""MF30\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;19/8/2022 14:46;Crear estimación de costos preliminar - Colectores de costos del producto
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQLAOS676X4L;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQLAOS676X4L;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_SCM_PP_COMMON:42010AEE2A311EDB96C1AF0B626D45C8;;;;19/8/2022 17:56;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNWTQLBMQJ28LDK;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNWTQLBMQJ28LDK;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_SCM_PP_COMMON:42010AEE2A311EDB96C1832C4C35A5C6_TM;;;;19/8/2022 17:56;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC:003YPO0NJDZNXBL2BI9L0BTBT;X-SAP-UI2-CATALOGPAGE:Z_PP_CAT_MAESTROS_PRODUCC;003YPO0NJDZNXBL2BI9L0BTBT;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_SCM_PP_COMMON:6FMR9SFQJTA0DEEGZC91K1PUX;;;;30/1/2023 15:25;
